solution_id,source_id,ra,dec,parallax,bp_rp,phot_g_mean_mag,original_ext_source_id,clean_tmass_psc_xsc_oid,clean_tmass_psc_xsc_oid,ph_qual
1636148068921376768,4087831472986222976,288.84336361485697,-16.81392251219509,2.428657745752275,0.66074944,11.171521,19152240-1648499,235665725,235665725,AAA
1636148068921376768,4087831541705689856,288.87242820350707,-16.816312433584063,0.5092698112522929,1.4259901,12.938445,19152938-1648586,235656519,235656519,AAA
1636148068921376768,4087831610425175680,288.85879592555074,-16.80398811373811,0.633791769373546,1.3442774,13.474324,19152611-1648142,235703066,235703066,AAA
1636148068921376768,4087831850943350528,288.8587650969314,-16.78621277693326,0.3652947279792788,1.3413496,13.744384,19152610-1647102,235770737,235770737,AAA
1636148068921376768,4088032752334011264,288.2169801290476,-16.532984557981294,1.4130717776503257,1.2343512,12.084937,19125208-1631586,236726003,236726003,AAA
1636148068921376768,4087832160180988288,288.9075065767296,-16.7604845653862,1.1597559359807381,1.2474318,12.596121,19153780-1645374,235867941,235867941,AAA
1636148068921376768,4087832297619952128,288.86816575554684,-16.76452423589577,0.7731966226900193,1.4685993,11.360093,19152836-1645520,235852728,235852728,AAA
1636148068921376768,4087832435058907648,288.8807733342075,-16.7409729863792,1.0827688121347099,0.8894377,13.283443,19153137-1644273,235941244,235941244,AAA
1636148068921376768,4087832572497825280,288.9759350585177,-16.783481748856588,0.09984369234590978,2.0095816,12.549721,19155423-1647004,235780942,235780942,AAA
1636148068921376768,4088032992852251264,288.1741767514216,-16.51485038827751,0.6833338798890193,0.8716955,13.347049,19124179-1630533,236794205,236794205,AAA
1636148068921376768,4087832946143270528,288.9901006518364,-16.744049335688366,0.12899283913754242,1.7243128,13.930032,19155762-1644385,235929579,235929579,AAA
1636148068921376768,4087832984815080704,288.9664266571221,-16.744731545480022,0.30905564194623814,1.296669,13.356866,19155194-1644409,235926994,235926994,AAA
1636148068921376768,4087832984815137152,288.9740395924696,-16.74128736395301,3.1716081983779683,0.9097452,11.533126,19155377-1644282,235940337,235940337,AAA
1636148068921376768,4087833019175865856,288.9859985401096,-16.734063000870066,1.667683208962967,1.7265844,13.755353,19155664-1644021,235967664,235967664,AAA
1636148068921376768,4087833053534610176,289.0273143371806,-16.748359144483608,0.3150131938760943,1.3527269,13.532011,19160655-1644539,235913234,235913234,AAA
1636148068921376768,4088033095931458816,288.18905166794667,-16.50825090202434,1.043691579843061,0.8531265,12.672214,19124537-1630294,236819278,236819278,AAA
1636148068921376768,4087833461539219072,289.0235386622563,-16.716920326267726,1.2642149999692174,0.79033947,12.394799,19160564-1643009,236031915,236031915,AAA
1636148068921376768,4087833461539219456,289.0279058466244,-16.723168694063578,0.7202625077045084,1.3167782,12.185393,19160669-1643233,236008426,236008426,AAA
1636148068921376768,4087833564618433152,289.03074540122213,-16.693244267613665,2.159766042718634,0.9233885,12.232716,19160739-1641354,236121304,236121304,AAA
1636148068921376768,4087833672009474304,288.92818514204555,-16.748742109202293,0.7378969814280418,1.4346676,12.400861,19154276-1644551,235911936,235911936,AAA
1636148068921376768,4087833805136603392,288.9584694935409,-16.72397188097835,0.6005631065832133,1.3477802,12.643985,19155004-1643262,236005460,236005460,AAA
